latitude,longitude,frp,acq_date,month,state,daynight,confidence
-32.70059,120.97758,12.8,2020-01-01,2020-01,WA,D,h
-20.8959,117.23228,30.5,2020-01-18,2020-01,WA,D,n
-29.01716,128.27141,55.4,2020-01-01,2020-01,WA,D,n
-22.63824,119.09178,2.5,2020-01-13,2020-01,WA,N,n
-32.00208,121.65515,28.7,2020-01-02,2020-01,WA,D,n
-32.63811,121.94229,235.0,2020-01-07,2020-01,WA,D,h
-17.76145,123.74613,6.0,2020-01-02,2020-01,WA,D,n
-30.74131,123.35297,64.4,2020-01-02,2020-01,WA,D,h
-33.3842,115.94309,9.7,2020-01-10,2020-01,WA,D,n
-20.76527,119.06081,10.0,2020-01-29,2020-01,WA,D,n
-27.84895,128.4231,16.9,2020-01-02,2020-01,WA,D,n
-30.8913,123.75455,26.0,2020-01-02,2020-01,WA,D,n
-33.98077,115.79273,16.7,2020-01-23,2020-01,WA,D,n
-32.46566,121.9487,108.7,2020-01-02,2020-01,WA,D,n
-33.14889,122.22752,124.8,2020-01-02,2020-01,WA,D,n
-31.22174,121.2071,441.6,2020-01-03,2020-01,WA,D,h
-23.43558,118.0792,2.2,2020-01-03,2020-01,WA,N,n
-33.54784,115.87531,11.5,2020-01-29,2020-01,WA,D,n
-17.17558,125.97235,13.8,2020-01-16,2020-01,WA,D,n
-21.0243,117.10098,53.9,2020-01-22,2020-01,WA,D,n
-34.32586,118.08677,155.3,2020-01-01,2020-01,WA,D,h
-29.1934,115.05009,25.0,2020-01-22,2020-01,WA,D,h
-30.93252,123.55456,66.6,2020-01-01,2020-01,WA,D,n
-32.90581,124.1264,472.9,2020-01-08,2020-01,WA,D,h
-32.66085,124.22901,71.0,2020-01-08,2020-01,WA,D,h
-21.90987,115.7228,2.4,2020-01-20,2020-01,WA,N,n
-26.9128,121.35839,42.8,2020-01-02,2020-01,WA,D,n
-33.16577,115.73528,17.1,2020-01-21,2020-01,WA,D,h
-30.93768,123.58368,52.2,2020-01-01,2020-01,WA,D,h
-18.46172,127.5644,0.6,2020-01-12,2020-01,WA,N,n
-33.41529,116.31384,0.7,2020-01-07,2020-01,WA,N,n
-33.94938,122.11166,19.5,2020-01-01,2020-01,WA,D,h
-31.88491,121.45898,390.6,2020-01-07,2020-01,WA,D,h
-17.97638,125.31081,14.5,2020-01-23,2020-01,WA,D,n
-32.67904,123.42914,389.8,2020-01-29,2020-01,WA,D,h
-33.2018,123.33617,80.8,2020-01-07,2020-01,WA,D,n
-32.21443,116.11927,5.8,2020-01-10,2020-01,WA,D,n
-17.23114,126.21085,10.7,2020-01-08,2020-01,WA,D,n
-32.45237,122.02182,387.6,2020-01-06,2020-01,WA,D,n
-32.47,121.41414,214.3,2020-01-07,2020-01,WA,D,h
-27.88836,128.41982,20.9,2020-01-02,2020-01,WA,D,h
-32.00121,121.65874,28.7,2020-01-02,2020-01,WA,D,h
-21.03741,117.72926,124.5,2020-01-02,2020-01,WA,D,n
-30.9193,123.43399,42.1,2020-01-07,2020-01,WA,D,h
-32.37808,123.19968,255.9,2020-01-02,2020-01,WA,D,h
-31.23913,121.13922,357.6,2020-01-03,2020-01,WA,D,h
-20.90814,128.89868,17.1,2020-01-04,2020-01,WA,D,n
-19.96008,127.66862,4.6,2020-01-18,2020-01,WA,N,n
-25.10324,128.90923,92.1,2020-01-01,2020-01,WA,D,h
-29.31334,114.9442,0.2,2020-01-06,2020-01,WA,N,n
-29.19872,115.05175,25.0,2020-01-22,2020-01,WA,D,h
-18.03928,125.63656,17.0,2020-01-23,2020-01,WA,D,n
-32.36533,121.50151,60.3,2020-01-06,2020-01,WA,D,n
-20.59129,116.77833,5.3,2020-01-20,2020-01,WA,N,n
-32.7157,121.07812,12.9,2020-01-01,2020-01,WA,D,h
-18.23898,126.30498,16.2,2020-01-05,2020-01,WA,D,n
-31.9556,120.51258,0.3,2020-01-09,2020-01,WA,N,n
-31.6124,116.42496,2.5,2020-01-08,2020-01,WA,N,n
-29.20052,115.0443,15.4,2020-01-22,2020-01,WA,D,h
-20.5959,116.78312,7.5,2020-01-16,2020-01,WA,D,n
-17.94754,124.50793,41.3,2020-01-11,2020-01,WA,D,n
-31.64334,119.76373,75.0,2020-01-07,2020-01,WA,D,n
-32.81955,124.0095,382.7,2020-01-08,2020-01,WA,D,h
-32.68671,123.41418,381.4,2020-01-29,2020-01,WA,D,h
-18.6579,126.36394,12.8,2020-01-27,2020-01,WA,N,n
-32.37702,123.2039,255.9,2020-01-02,2020-01,WA,D,h
-32.67249,121.06721,86.4,2020-01-01,2020-01,WA,D,h
-32.21812,115.76161,2.6,2020-01-26,2020-01,WA,N,n
-26.51468,120.36768,3.2,2020-01-21,2020-01,WA,N,n
-18.8139,126.68346,6.2,2020-01-18,2020-01,WA,D,n
-28.76724,128.53194,50.6,2020-01-01,2020-01,WA,D,h
-21.02235,117.1088,53.9,2020-01-22,2020-01,WA,D,h
-32.7778,124.14351,1074.8,2020-01-02,2020-01,WA,D,h
-32.63982,122.41065,16.6,2020-01-12,2020-01,WA,D,h
-32.24461,123.34007,152.9,2020-01-03,2020-01,WA,D,h
-32.22692,123.28583,27.0,2020-01-04,2020-01,WA,D,n
-31.18448,121.19308,26.0,2020-01-01,2020-01,WA,D,n
-23.8661,124.55185,4.4,2020-01-02,2020-01,WA,N,n
-32.7134,122.02334,259.9,2020-01-07,2020-01,WA,D,h
-18.60082,122.04566,11.6,2020-01-29,2020-01,WA,D,n
