latitude,longitude,frp,month,state,daynight
-37.734,148.346,52.8,2020-01,NSW,D
-37.663,149.03,24.9,2020-01,NSW,N
-35.486,148.042,605.1,2020-01,NSW,D
-37.095,148.29,622.9,2020-01,NSW,D
-37.361,147.728,28.0,2020-01,NSW,N
-41.623,147.835,32.0,2020-01,VIC,N
-35.134,150.571,14.3,2020-01,NSW,N
-36.727,148.188,23.8,2020-01,NSW,N
-31.868,121.502,29.9,2020-01,WA,N
-35.867,149.955,11.6,2020-01,NSW,D
-31.907,121.406,6.9,2020-01,WA,N
-36.577,149.929,34.4,2020-01,NSW,N
